products_export_1 
Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Bought together products (product.metafields.globo--filter--product_recommendation.bought_together_products),Complementary products (product.metafields.globo--filter--product_recommendation.complementary_products),Related products (product.metafields.globo--filter--product_recommendation.related_products),Google: Custom Product (product.metafields.mm-google-shopping.custom_product),Complementary products (product.metafields.shopify--discovery--product_recommendation.complementary_products),Related products (product.metafields.shopify--discovery--product_recommendation.related_products),Related products settings (product.metafields.shopify--discovery--product_recommendation.related_products_display),Search product boosts (product.metafields.shopify--discovery--product_search_boost.queries),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Included / United States,Price / United States,Compare At Price / United States,Status 
fantasia-liquid-mousse-super-hold-2oz-copy,Fantasia Liquid Mousse Super Hold 10oz,,BEAUTY FETCH,Health & Beauty > Personal Care > Hair Care > Hair Styling Products,,HGBH,TRUE,Title,Default Title,,,,,,,,,0.0,shopify,continue,manual,9.52,,TRUE,FALSE,,https://cdn.shopify.com/s/files/1/0889/4637/7073/files/download_b87ab9f2-4877-447c-b6cb-174b9b42974f.jpg?v=1734637685,1,,FALSE,,,,,,,,,,,,,,,,,,,,,,,lb,,8.65,TRUE,,,active
fantasia-liquid-mousse-super-hold-2oz,Fantasia Liquid Mousse Super Hold 2oz,,BEAUTY FETCH,Health & Beauty > Personal Care > Hair Care > Hair Styling Products,,HGBH,TRUE,Title,Default Title,,,,,,,,,0.0,shopify,continue,manual,2.36,,TRUE,FALSE,,https://cdn.shopify.com/s/files/1/0889/4637/7073/files/download_278b4972-732e-4397-8d03-6a9ab360457f.jpg?v=1734637642,1,,FALSE,,,,,,,,,,,,,,,,,,,,,,,lb,,2.15,TRUE,,,active
tropical-roots-locking-gel-6oz-copy-1,Tropical Roots Firm Locking Gel 6oz,,BEAUTY FETCH,Health & Beauty > Personal Care > Hair Care > Hair Styling Products,,HGBH,TRUE,Title,Default Title,,,,,,,,,0.0,shopify,continue,manual,7.13,,TRUE,FALSE,,https://cdn.shopify.com/s/files/1/0889/4637/7073/files/download_4c457060-e448-4c8c-a675-477bd2910c34.jpg?v=1734637519,1,,FALSE,,,,,,,,,,,,,,,,,,,,,,,lb,,6.48,TRUE,,,active
tropical-roots-locking-gel-6oz-copy,Tropical Roots Twist Creme 6oz,,BEAUTY FETCH,Health & Beauty > Personal Care > Hair Care > Hair Styling Products,,HGBH,TRUE,Title,Default Title,,,,,,,,,0.0,shopify,continue,manual,7.13,,TRUE,FALSE,,https://cdn.shopify.com/s/files/1/0889/4637/7073/files/download_c9b99595-96e2-48ee-aff6-2d857ec44072.jpg?v=1734637461,1,,FALSE,,,,,,,,,,,,,,,,,,,,,,,lb,,6.48,TRUE,,,active
tropical-roots-firm-locking-gel-6oz,Tropical Roots Locking Gel 6oz,,BEAUTY FETCH,Health & Beauty > Personal Care > Hair Care > Hair Styling Products,,HGBH,TRUE,Title,Default Title,,,,,,,,,0.0,shopify,continue,manual,7.13,,TRUE,FALSE,,https://cdn.shopify.com/s/files/1/0889/4637/7073/files/download_a7084540-fb31-48ee-b9e3-1592ca905e55.jpg?v=1734637394,1,,FALSE,,,,,,,,,,,,,,,,,,,,,,,lb,,6.48,TRUE,,,active
murrays-edgewax-4oz-copy,Murray's Edgewax Caffeine 4oz,,BEAUTY FETCH,Sporting Goods > Outdoor Recreation > Boating & Water Sports > Surfing,,HGBH,TRUE,Title,Default Title,,,,,,,,,0.0,shopify,continue,manual,9.52,,TRUE,FALSE,,https://cdn.shopify.com/s/files/1/0889/4637/7073/files/download_7aaed530-d5bb-4722-82c1-7dc1a473bcac.jpg?v=1734637189,1,,FALSE,,,,,,,,,,,,,,,,,,,,,,,lb,,8.65,TRUE,,,active
murrays-edgewax-4oz,Murray's Edgewax 4oz,,BEAUTY FETCH,Sporting Goods > Outdoor Recreation > Boating & Water Sports > Surfing,,HGBH,TRUE,Title,Default Title,,,,,,,,,0.0,shopify,continue,manual,7.13,,TRUE,FALSE,,https://cdn.shopify.com/s/files/1/0889/4637/7073/files/download_67672dd1-006f-425f-b9a9-49c551c58c64.jpg?v=1734637129,1,,FALSE,,,,,,,,,,,,,,,,,,,,,,,lb,,6.48,TRUE,,,active
murrays-cream-beeswax-6oz-copy,Murray's Gel Beeswax Loc-Lock 6oz,,BEAUTY FETCH,Arts & Entertainment > Hobbies & Creative Arts > Arts & Crafts > Art & Crafting Materials > Raw Candle Wax > Gel Wax,,HGBH,TRUE,Title,Default Title,,,,,,,,,0.0,shopify,continue,manual,5.94,,TRUE,FALSE,,https://cdn.shopify.com/s/files/1/0889/4637/7073/files/download_65220bc6-ae69-4b0f-bbea-acc6937bc8a7.jpg?v=1734636903,1,,FALSE,,,,,,,,,,,,,,,,,,,,,,,lb,,5.40,TRUE,,,active
murrays-beeswax-curl-defining-activator-10oz-copy,Murray's Cream Beeswax 6oz,,BEAUTY FETCH,Arts & Entertainment > Hobbies & Creative Arts > Arts & Crafts > Art & Crafting Materials > Raw Candle Wax > Gel Wax,,HGBH,TRUE,Title,Default Title,,,,,,,,,0.0,shopify,continue,manual,5.94,,TRUE,FALSE,,https://cdn.shopify.com/s/files/1/0889/4637/7073/files/download_ad2e0410-9ac2-4372-b3d9-202cd0a1eb6c.jpg?v=1734636784,1,,FALSE,,,,,,,,,,,,,,,,,,,,,,,lb,,5.40,TRUE,,,active
murrays-beeswax-braiding-foam-8-5oz-copy,Murray's Beeswax Curl Defining Activator 10oz,,BEAUTY FETCH,Arts & Entertainment > Hobbies & Creative Arts > Arts & Crafts > Art & Crafting Materials > Raw Candle Wax > Gel Wax,,HGBH,TRUE,Title,Default Title,,,,,,,,,0.0,shopify,continue,manual,7.13,,TRUE,FALSE,,https://cdn.shopify.com/s/files/1/0889/4637/7073/files/download_fe652502-ab2a-49e9-bad1-7485d9a94fd5.jpg?v=1734636652,1,,FALSE,,,,,,,,,,,,,,,,,,,,,,,lb,,6.48,TRUE,,,active
murrays-beeswax-braiding-foam-8-5oz,Murray's Beeswax Braiding Foam 8.5oz,,BEAUTY FETCH,Arts & Entertainment > Hobbies & Creative Arts > Arts & Crafts > Art & Crafting Materials > Raw Candle Wax > Gel Wax,,HGBH,TRUE,Title,Default Title,,,,,,,,,0.0,shopify,continue,manual,9.52,,TRUE,FALSE,,https://cdn.shopify.com/s/files/1/0889/4637/7073/files/download_cb5beaa6-1458-490c-9254-37d24ab3d368.png?v=1734636549,1,,FALSE,,,,,,,,,,,,,,,,,,,,,,,lb,,8.65,TRUE,,,active
lotta-body-moisturize-me-curl-style-milk-8oz,Lotta Body Moisturize Me Curl & Style Milk 8oz,,BEAUTY FETCH,Health & Beauty > Personal Care > Hair Care > Hair Styling Products,,HGBH,TRUE,Title,Default Title,,,,,,,,,0.0,shopify,continue,manual,5.94,,TRUE,FALSE,,https://cdn.shopify.com/s/files/1/0889/4637/7073/files/download_3793fd65-5864-4f0e-8d0b-de8057077b44.jpg?v=1734636456,1,,FALSE,,,,,,,,,,,,,,,,,,,,,,,lb,,5.40,TRUE,,,active
lotta-body-sleek-me-blowout-lotion-8oz,Lotta Body Sleek Me Blowout Lotion 8oz,,BEAUTY FETCH,Health & Beauty > Personal Care > Hair Care > Hair Styling Products,,HGBH,TRUE,Title,Default Title,,,,,,,,,0.0,shopify,continue,manual,5.94,,TRUE,FALSE,,https://cdn.shopify.com/s/files/1/0889/4637/7073/files/download_2e966efd-1242-4c50-bb71-185afbfa6494.jpg?v=1734636321,1,,FALSE,,,,,,,,,,,,,,,,,,,,,,,lb,,5.40,TRUE,,,active
baby-dont-be-bald-gold-conditioning-shampoo-8oz,Baby Don't Be Bald Gold Conditioning Shampoo 8oz,,BEAUTY FETCH,Health & Beauty > Personal Care > Hair Care > Shampoo & Conditioner > Shampoo,,HGBH,TRUE,Title,Default Title,,,,,,,,,0.0,shopify,continue,manual,5.94,,TRUE,FALSE,,https://cdn.shopify.com/s/files/1/0889/4637/7073/files/download_55ec5360-7054-4ecf-bb78-a4f6194c911b.jpg?v=1734636222,1,,FALSE,,,,,,,,,,,,,,,,,,,,,,,lb,,5.40,TRUE,,,active
mane-n-tail-hair-strengthener,Mane 'N Tail Hair Strengthener,,BEAUTY FETCH,Animals & Pet Supplies > Pet Supplies > Pet Grooming Supplies,,HGBH,TRUE,Title,Default Title,,,,,,,,,0.0,shopify,continue,manual,9.52,,TRUE,FALSE,,https://cdn.shopify.com/s/files/1/0889/4637/7073/files/download_23352111-98a9-4dee-bb8f-6dacaed37f2e.jpg?v=1734636072,1,,FALSE,,,,,,,,,,,,,,,,,,,,,,,lb,,8.65,TRUE,,,active
main-n-tail-herbal-gro-leave-in-creme-copy,Main 'N Tail Herbal-Gro Anti Frizz& Shine Serum,,BEAUTY FETCH,Sporting Goods > Outdoor Recreation > Equestrian > Horse Care > Horse Grooming,,HGBH,TRUE,Title,Default Title,,,,,,,,,0.0,shopify,continue,manual,11.89,,TRUE,FALSE,,https://cdn.shopify.com/s/files/1/0889/4637/7073/files/download_e2231ee7-6f59-40da-9d4e-642b790576f2.jpg?v=1734635898,1,,FALSE,,,,,,,,,,,,,,,,,,,,,,,lb,,10.81,TRUE,,,active
main-n-tail-herbal-gro-conditioner-12oz-copy,Main 'N Tail Herbal-Gro Leave in Creme,,BEAUTY FETCH,Sporting Goods > Outdoor Recreation > Equestrian > Horse Care > Horse Grooming,,HGBH,TRUE,Title,Default Title,,,,,,,,,0.0,shopify,continue,manual,8.33,,TRUE,FALSE,,https://cdn.shopify.com/s/files/1/0889/4637/7073/files/download_50f1b1ff-ff8d-4f60-9e54-0ea812b62bf1.jpg?v=1734635791,1,,FALSE,,,,,,,,,,,,,,,,,,,,,,,lb,,7.57,TRUE,,,active
main-n-tail-herbal-gro-shampoo-12oz-copy,Main 'N Tail Herbal-Gro Conditioner 12oz,,BEAUTY FETCH,Sporting Goods > Outdoor Recreation > Equestrian > Horse Care > Horse Grooming,,HGBH,TRUE,Title,Default Title,,,,,,,,,0.0,shopify,continue,manual,7.13,,TRUE,FALSE,,https://cdn.shopify.com/s/files/1/0889/4637/7073/files/download_4bf8aef4-68f1-456f-a575-2d0cf651d3ab.jpg?v=1734635705,1,,FALSE,,,,,,,,,,,,,,,,,,,,,,,lb,,6.48,TRUE,,,active
main-n-tail-herbal-gro-copy,Main 'N Tail Herbal-Gro Shampoo 12oz,,BEAUTY FETCH,Sporting Goods > Outdoor Recreation > Equestrian > Horse Care > Horse Grooming,,HGBH,TRUE,Title,Default Title,,,,,,,,,0.0,shopify,continue,manual,7.13,,TRUE,FALSE,,https://cdn.shopify.com/s/files/1/0889/4637/7073/files/download_4403a710-3a20-4b37-850a-2ac0685ac4ab.jpg?v=1734635494,1,,FALSE,,,,,,,,,,,,,,,,,,,,,,,lb,,6.48,TRUE,,,active
main-n-tail-herbal-gro,Main 'N Tail Herbal-Gro,,BEAUTY FETCH,Sporting Goods > Outdoor Recreation > Equestrian > Horse Care > Horse Grooming,,HGBH,TRUE,Title,Default Title,,,,,,,,,0.0,shopify,continue,manual,7.13,,TRUE,FALSE,,https://cdn.shopify.com/s/files/1/0889/4637/7073/files/images_4c58f236-cd90-4e64-ab3a-fcc07da7610c.jpg?v=1734635063,1,,FALSE,,,,,,,,,,,,,,,,,,,,,,,lb,,6.48,TRUE,,,active
mane-n-tail-original-shampoo-32oz-copy,Mane 'N Tail Original Conditioner 32oz,,BEAUTY FETCH,Animals & Pet Supplies > Pet Supplies > Pet Grooming Supplies > Pet Shampoo & Conditioner,,HGBH,TRUE,Title,Default Title,,,,,,,,,0.0,shopify,continue,manual,11.89,,TRUE,FALSE,,https://cdn.shopify.com/s/files/1/0889/4637/7073/files/download_26544f79-0773-43bf-9fd3-ccb425b1b9f6.jpg?v=1734634960,1,,FALSE,,,,,,,,,,,,,,,,,,,,,,,lb,,10.81,TRUE,,,active
mane-n-tail-original-shampoo-32oz,Mane 'N Tail Original Shampoo 32oz,,BEAUTY FETCH,Animals & Pet Supplies > Pet Supplies > Pet Grooming Supplies > Pet Shampoo & Conditioner,,HGBH,TRUE,Title,Default Title,,,,,,,,,0.0,shopify,continue,manual,11.89,,TRUE,FALSE,,https://cdn.shopify.com/s/files/1/0889/4637/7073/files/download_b9aca720-7833-45bd-aeb5-4c4ec38473a3.jpg?v=1734634904,1,,FALSE,,,,,,,,,,,,,,,,,,,,,,,lb,,10.81,TRUE,,,active
mane-n-tail-original-conditioner-12oz-copy,Mane 'N Tail Daily Control 2 IN 1 12oz,,BEAUTY FETCH,Animals & Pet Supplies > Pet Supplies > Pet Grooming Supplies > Pet Shampoo & Conditioner,,HGBH,TRUE,Title,Default Title,,,,,,,,,0.0,shopify,continue,manual,9.52,,TRUE,FALSE,,https://cdn.shopify.com/s/files/1/0889/4637/7073/files/download_6daf2a9c-cb33-46df-af78-37105fa2705d.jpg?v=1734633885,1,,FALSE,,,,,,,,,,,,,,,,,,,,,,,lb,,8.65,TRUE,,,active
mane-n-tail-original-shampoo-12oz-copy,Mane 'N Tail Original Conditioner 12oz,,BEAUTY FETCH,Animals & Pet Supplies > Pet Supplies > Pet Grooming Supplies > Pet Shampoo & Conditioner,,HGBH,TRUE,Title,Default Title,,,,,,,,,0.0,shopify,continue,manual,7.13,,TRUE,FALSE,,https://cdn.shopify.com/s/files/1/0889/4637/7073/files/download_3461acd7-f136-4972-8bc8-dbb8100629f9.jpg?v=1734633757,1,,FALSE,,,,,,,,,,,,,,,,,,,,,,,lb,,6.48,TRUE,,,active
mane-n-tail-original-shampoo-12oz,Mane 'N Tail Original Shampoo 12oz,,BEAUTY FETCH,Animals & Pet Supplies > Pet Supplies > Pet Grooming Supplies > Pet Shampoo & Conditioner,,HGBH,TRUE,Title,Default Title,,,,,,,,,0.0,shopify,continue,manual,7.13,,TRUE,FALSE,,https://cdn.shopify.com/s/files/1/0889/4637/7073/files/download_e913122f-86db-4d66-8dc1-749c9f055cdd.jpg?v=1734633548,1,,FALSE,,,,,,,,,,,,,,,,,,,,,,,lb,,6.48,TRUE,,,active
mango-and-lime-resistant-formula-locking-gel-16oz,Mango and Lime Resistant Formula Locking Gel 16oz,,BEAUTY FETCH,Health & Beauty > Personal Care > Hair Care > Hair Styling Products,,HGBH,TRUE,Title,Default Title,,,,,,,,,0.0,shopify,continue,manual,13.09,,TRUE,FALSE,,https://cdn.shopify.com/s/files/1/0889/4637/7073/files/download_068cb0f7-5f06-4224-aff1-686015a4d203.jpg?v=1734633321,1,,FALSE,,,,,,,,,,,,,,,,,,,,,,,lb,,11.90,TRUE,,,active
baby-dont-be-bald-4oz-copy,Baby Don't Be Bald Gold 4oz,,BEAUTY FETCH,Health & Beauty > Personal Care > Hair Care > Hair Loss Treatments,,HGBH,TRUE,Title,Default Title,,,,,,,,,0.0,shopify,continue,manual,8.33,,TRUE,FALSE,,https://cdn.shopify.com/s/files/1/0889/4637/7073/files/download_a40e5d18-dbfd-4370-b239-7a847f07e797.jpg?v=1734633128,1,,FALSE,,,,,,,,,,,,,,,,,,,,,,,lb,,7.57,TRUE,,,active
baby-dont-be-bald-4oz,Baby Don't Be Bald 4oz,,BEAUTY FETCH,Health & Beauty > Personal Care > Hair Care > Hair Loss Treatments,,HGBH,TRUE,Title,Default Title,,,,,,,,,0.0,shopify,continue,manual,8.33,,TRUE,FALSE,,https://cdn.shopify.com/s/files/1/0889/4637/7073/files/download_8cc89e81-3c27-42db-a085-21486c2c6456.jpg?v=1734632979,1,,FALSE,,,,,,,,,,,,,,,,,,,,,,,lb,,7.57,TRUE,,,active
exotic-hair-growth-oil-8oz-copy,Exotic Hair Growth Oil 16oz,"<p>Exotic Roots Hair Care Hair Growth Oil is a 100% natural and cruelty-free serum containing jojoba oil, grape seed oil, sunflower seed oil, avocado oil, and coconut oil. Not Tested On Animals!</p>",BEAUTY FETCH,Health & Beauty > Personal Care > Hair Care > Hair Styling Products,,,TRUE,Title,Default Title,,,,,,,,,0.0,shopify,continue,manual,35.99,,TRUE,FALSE,,https://cdn.shopify.com/s/files/1/0889/4637/7073/files/IMG-2900.heic?v=1734104465,1,,FALSE,,,,,,,,,,,,,,,,,,,,,,,lb,,33.00,TRUE,,,active
exotic-hair-growth-oil-8oz-copy,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0889/4637/7073/files/IMG-2902.png?v=1734104465,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
exotic-hair-growth-oil-8oz,Exotic Hair Growth Oil 8oz,"<p>Exotic Roots Hair Care Hair Growth Oil is a 100% natural and cruelty-free serum containing jojoba oil, grape seed oil, sunflower seed oil, avocado oil, and coconut oil. Not Tested On Animals!</p>",Exotic Roots Hair Care,Health & Beauty > Personal Care > Hair Care > Hair Styling Products,,,TRUE,Title,Default Title,,,,,,,,,0.0,shopify,continue,manual,19.50,,TRUE,FALSE,,https://cdn.shopify.com/s/files/1/0889/4637/7073/files/F9AC914D-E854-46C5-BC5A-DD8A97C8FD78.jpg?v=1734104478,1,,FALSE,,,,,,,,,,,,,,,,,,,,,,,lb,,18.00,TRUE,,,active
exotic-hair-growth-oil-8oz,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0889/4637/7073/files/D55756AB-F257-4614-9AE8-B80AFC9CE481.png?v=1734104478,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
untitled-dec11_19-21,Untitled Dec11_19:21,,BEAUTY FETCH,Uncategorized,,,FALSE,Title,Default Title,,,,,,,,,0.0,shopify,continue,manual,0.00,,TRUE,FALSE,,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,lb,,,TRUE,,,archived
red-1-hook-dreadlock-crochet-hook-0-50mm,RED 1 Hook Dreadlock Crochet Hook 0.50mm,,BEAUTY FETCH,Arts & Entertainment > Hobbies & Creative Arts > Arts & Crafts > Art & Crafting Tools > Needles & Hooks > Crochet Hooks,,HGBH,TRUE,Title,Default Title,,,,,,,,,0.0,shopify,continue,manual,4.75,,TRUE,FALSE,,https://cdn.shopify.com/s/files/1/0889/4637/7073/files/images_91acd004-0c0d-409f-b51b-08a7edce4e5a.jpg?v=1733795246,1,,FALSE,,,,,,,,,,,,,,,,,,,,,,,lb,,4.32,TRUE,,,active
red-styling-brush,RED Styling Brush,,BEAUTY FETCH,Health & Beauty > Personal Care > Cosmetics > Cosmetic Tools > Makeup Tools > Makeup Brushes,,HGBH,TRUE,Title,Default Title,,,,,,,,,0.0,shopify,continue,manual,3.56,,TRUE,FALSE,,https://cdn.shopify.com/s/files/1/0889/4637/7073/files/images_b9487e41-294a-4c07-bb2f-69c933ad1656.jpg?v=1733795132,1,,FALSE,,,,,,,,,,,,,,,,,,,,,,,lb,,3.24,TRUE,,,active
red-2way-hand-mirror-1x-3x,RED 2Way Hand Mirror 1x/3x,,BEAUTY FETCH,Health & Beauty > Personal Care > Cosmetics > Cosmetic Tools > Makeup Tools > Face Mirrors,,HGBH,TRUE,Title,Default Title,,,,,,,,,0.0,shopify,continue,manual,5.94,,TRUE,FALSE,,https://cdn.shopify.com/s/files/1/0889/4637/7073/files/download_d2a2ed8b-f8f1-46ca-8b7d-7c8a2b985351.jpg?v=1733794948,1,,FALSE,,,,,,,,,,,,,,,,,,,,,,,lb,,5.40,TRUE,,,active
red-tv-mirror,RED Tv Mirror,,BEAUTY FETCH,Electronics > Video > Video Accessories > Television Parts & Accessories,,HGBH,TRUE,Title,Default Title,,,,,,,,,0.0,shopify,continue,manual,4.75,,TRUE,FALSE,,https://cdn.shopify.com/s/files/1/0889/4637/7073/files/download_8ff6f363-23e9-4e73-b566-1ff5de0705fa.jpg?v=1733794876,1,,FALSE,,,,,,,,,,,,,,,,,,,,,,,lb,,4.32,TRUE,,,active
red-12pcs-pin-tail-comb,RED 12pcs Pin Tail Comb,,BEAUTY FETCH,"Apparel & Accessories > Clothing Accessories > Hair Accessories > Hair Pins, Claws & Clips",,HGBH,TRUE,Title,Default Title,,,,,,,,,0.0,shopify,continue,manual,8.33,,TRUE,FALSE,,https://cdn.shopify.com/s/files/1/0889/4637/7073/files/81TEq6eTJqL._SL1500.webp?v=1733794759,1,,FALSE,,,,,,,,,,,,,,,,,,,,,,,lb,,7.57,TRUE,,,active
ogx-thick-full-biotin-collagen-shampoo-13oz-copy,OGX Thick & Full Biotin & Collagen Conditioner 13oz,,BEAUTY FETCH,Health & Beauty > Personal Care > Hair Care > Shampoo & Conditioner > Shampoo,,HGBH,TRUE,Title,Default Title,,,,,,,,,0.0,shopify,continue,manual,11.89,,TRUE,FALSE,,https://cdn.shopify.com/s/files/1/0889/4637/7073/files/download_e10f0791-4592-4a96-b6af-8a0023e1f9c0.jpg?v=1733794410,1,,FALSE,,,,,,,,,,,,,,,,,,,,,,,lb,,10.81,TRUE,,,active
ogx-thick-full-biotin-collagen-shampoo-13oz,OGX Thick & Full Biotin & Collagen Shampoo 13oz,,BEAUTY FETCH,Health & Beauty > Personal Care > Hair Care > Shampoo & Conditioner > Shampoo,,HGBH,TRUE,Title,Default Title,,,,,,,,,0.0,shopify,continue,manual,11.89,,TRUE,FALSE,,https://cdn.shopify.com/s/files/1/0889/4637/7073/files/download_a8c1d540-14e9-4694-9092-d3d92d0df8d9.jpg?v=1733794445,1,,FALSE,,,,,,,,,,,,,,,,,,,,,,,lb,,10.81,TRUE,,,active
ogx-ever-straightening-brazilian-keratin-therapy-shampoo-13oz-copy,OGX Ever Straightening Brazilian Keratin Therapy Conditioner 13oz,,BEAUTY FETCH,Health & Beauty > Personal Care > Hair Care > Shampoo & Conditioner > Shampoo,,HGBH,TRUE,Title,Default Title,,,,,,,,,0.0,shopify,continue,manual,11.89,,TRUE,FALSE,,https://cdn.shopify.com/s/files/1/0889/4637/7073/files/download_8b4d1a2d-15aa-4734-912a-c2e16ddab866.jpg?v=1733794181,1,,FALSE,,,,,,,,,,,,,,,,,,,,,,,lb,,10.81,TRUE,,,active
ogx-ever-straightening-brazilian-keratin-therapy-shampoo-13oz,OGX Ever Straightening Brazilian Keratin Therapy Shampoo 13oz,,BEAUTY FETCH,Health & Beauty > Personal Care > Hair Care > Shampoo & Conditioner > Shampoo,,HGBH,TRUE,Title,Default Title,,,,,,,,,0.0,shopify,continue,manual,11.89,,TRUE,FALSE,,https://cdn.shopify.com/s/files/1/0889/4637/7073/files/51r_Zfr2UHL.jpg?v=1733794071,1,,FALSE,,,,,,,,,,,,,,,,,,,,,,,lb,,10.81,TRUE,,,active
ogx-damage-remedy-coconut-miracle-oil-shampoo-19-5oz-copy,OGX Damage Remedy Coconut Miracle Oil Conditioner 19.5oz,,BEAUTY FETCH,Health & Beauty > Personal Care > Hair Care > Shampoo & Conditioner > Shampoo,,HGBH,TRUE,Title,Default Title,,,,,,,,,0.0,shopify,continue,manual,13.09,,TRUE,FALSE,,https://cdn.shopify.com/s/files/1/0889/4637/7073/files/download_0bbd7b9a-9433-4417-b0ed-ae1eec69f840.jpg?v=1733793911,1,,FALSE,,,,,,,,,,,,,,,,,,,,,,,lb,,11.90,TRUE,,,active
ogx-damage-remedy-coconut-miracle-oil-shampoo-19-5oz,OGX Damage Remedy Coconut Miracle Oil Shampoo 19.5oz,,BEAUTY FETCH,Health & Beauty > Personal Care > Hair Care > Shampoo & Conditioner > Shampoo,,HGBH,TRUE,Title,Default Title,,,,,,,,,0.0,shopify,continue,manual,13.09,,TRUE,FALSE,,https://cdn.shopify.com/s/files/1/0889/4637/7073/files/download_d2eb13dc-d3f9-4bd1-ae48-56789f5aaeba.jpg?v=1733793766,1,,FALSE,,,,,,,,,,,,,,,,,,,,,,,lb,,11.90,TRUE,,,active
ogx-quenching-coconut-curls-shampoo-copy,OGX Quenching Coconut Curls Conditioner 13oz,,BEAUTY FETCH,Health & Beauty > Personal Care > Hair Care > Shampoo & Conditioner > Shampoo,,HGBH,TRUE,Title,Default Title,,,,,,,,,0.0,shopify,continue,manual,10.70,,TRUE,FALSE,,https://cdn.shopify.com/s/files/1/0889/4637/7073/files/download_6bc7d087-95ab-449f-92d2-3ba8b97ee6d6.jpg?v=1733793584,1,,FALSE,,,,,,,,,,,,,,,,,,,,,,,lb,,9.73,TRUE,,,active
ogx-quenching-coconut-curls-shampoo,OGX Quenching Coconut Curls Shampoo 13oz,,BEAUTY FETCH,Health & Beauty > Personal Care > Hair Care > Shampoo & Conditioner > Shampoo,,HGBH,TRUE,Title,Default Title,,,,,,,,,0.0,shopify,continue,manual,10.70,,TRUE,FALSE,,https://cdn.shopify.com/s/files/1/0889/4637/7073/files/download_58d219a0-a65d-4e62-badf-6b2148ef6125.jpg?v=1733793521,1,,FALSE,,,,,,,,,,,,,,,,,,,,,,,lb,,9.73,TRUE,,,active
style-factor-edge-booster-extra-strength-and-moisture-0-5oz,Style Factor Edge Booster Extra Strength And Moisture,,BEAUTY FETCH,Health & Beauty > Personal Care > Hair Care > Hair Styling Products,,HGBH,TRUE,Type,Ruby,,Size,0.5oz,,,,,,0.0,shopify,continue,manual,2.36,,TRUE,FALSE,,https://cdn.shopify.com/s/files/1/0889/4637/7073/files/images_a7389548-d30e-4439-9e48-f912bc485c1f.jpg?v=1733791552,1,,FALSE,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0889/4637/7073/files/download_4a2e5113-d68f-43a4-b9a0-9b5f8de26dac.jpg?v=1733791614,lb,,2.15,TRUE,,,active
style-factor-edge-booster-extra-strength-and-moisture-0-5oz,,,,,,,,,Ruby,,,3.38oz,,,,,,0.0,shopify,continue,manual,10.70,,TRUE,FALSE,,https://cdn.shopify.com/s/files/1/0889/4637/7073/files/download_c2ee211b-c6e3-4766-9850-20b1b6cb089f.jpg?v=1733791597,2,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0889/4637/7073/files/download_4a2e5113-d68f-43a4-b9a0-9b5f8de26dac.jpg?v=1733791614,lb,,9.73,,,,
style-factor-edge-booster-extra-strength-and-moisture-0-5oz,,,,,,,,,Ruby,,,9.46oz,,,,,,0.0,shopify,continue,manual,17.85,,TRUE,FALSE,,https://cdn.shopify.com/s/files/1/0889/4637/7073/files/download_6abb16fc-c541-4b95-a37d-d600a92aac9f.jpg?v=1733791600,3,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0889/4637/7073/files/download_4a2e5113-d68f-43a4-b9a0-9b5f8de26dac.jpg?v=1733791614,lb,,16.23,,,,
style-factor-edge-booster-extra-strength-and-moisture-0-5oz,,,,,,,,,Ruby,,,16.9oz,,,,,,0.0,shopify,continue,manual,23.80,,TRUE,FALSE,,https://cdn.shopify.com/s/files/1/0889/4637/7073/files/download_4a2e5113-d68f-43a4-b9a0-9b5f8de26dac.jpg?v=1733791614,4,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0889/4637/7073/files/download_4a2e5113-d68f-43a4-b9a0-9b5f8de26dac.jpg?v=1733791614,lb,,21.64,,,,
